"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","volume_1m2","min_nonzero","log10_ZP","log_mean_ZP","sd_ZP","runMean_ZP"
"1","AL9811",184,"6B3","",40.5617,-68.145,3,"GB",27,27,14,"10/12/1998",10,12,1998,285,"20:03",96,"Fall",14.28,32.135,10.3,33.496,4.56,0.24,0.670245853074124,1.2339680097576,0.0979175580464886,1.2339680097576
"2","AL9910",186,"6B3Z","6B3I",40.8533,-68.6567,3,"GB",30,30,16,"10/13/1999",10,13,1999,286,"2:44",58,"Fall",15.99,32.669,15.83,32.72,16.73,0.24,1.22659990520736,1.20599229934789,0.0979175580464886,1.21998015455274
"3","AL0006",190,"6B3Z","6B3I",40.3033,-68.3233,3,"GB",26,26,13,"9/25/2000",9,25,2000,269,"13:41",145,"Fall",17.66,32.502,11.94,35.473,4.15,0.24,0.630427875025024,1.22850413167051,0.0979175580464886,1.22282148025867
"4","AL0110",192,"6B3Z","6B3I",40.2617,-68.5433,3,"GB",26,26,13,"9/26/2001",9,26,2001,269,"18:35",140,"Fall",22.5,34.785,11.88,35.523,2.02,0.24,0.330413773349191,1.08863536360602,0.0979175580464886,1.18927495109551
"5","AL0210",189,"6B3Z","6B3I",40.53,-68.68,3,"GB",27,27,14,"10/4/2002",10,4,2002,277,"21:18",69,"Fall",18.88,33.501,13.11,33.766,13.05,0.24,1.11958577496178,1.08931857023252,0.0979175580464886,1.16928367492291
"6","AL0305",96,"6B3Z","6B3I",40.2833,-68.2683,3,"GB",26,26,13,"9/22/2003",9,22,2003,265,"20:04",233,"Fall",23.5,34.568,NA,NA,16.35,0.24,1.21669359916975,1.11529045824091,0.0979175580464886,1.14554816461957
"7","AL0409",207,"6B3Z","6B3I",41.9383,-65.7233,3,"GB",28,28,13,"10/9/2004",10,9,2004,283,"5:10",231,"Fall",15.8,32.019,NA,NA,26.06,0.24,1.41796964221474,1.16257278581946,0.0979175580464886,1.13686426191389
"8","AL0508",229,"6B3Z","6B3I",41.925,-67.1267,3,"GB",30,30,16,"10/11/2005",10,11,2005,284,"6:20",53,"Fall",15.4,31.799,14.13,31.984,41.37,0.24,1.61794343482897,1.12354105561858,0.0979175580464886,1.1158716467035
"9","AL0608",191,"6B3Z","6B3I",40.61,-68.7883,3,"GB",27,27,14,"9/28/2006",9,28,2006,271,"6:15",66,"Fall",17.8,32.662,11.2,32.764,31.82,0.24,1.50433491180246,1.20795829058182,0.0979175580464886,1.13973623209866
"10","AL0707",200,"6B3Z","6B3I",40.57,-67.5017,3,"GB",27,27,14,"10/7/2007",10,7,2007,280,"4:08",106,"Fall",16.78,32.274,7.55,33.895,29.36,0.24,1.46952747918701,1.1902438063208,0.0979175580464886,1.15992127931632
"11","DE0810",75,"6B3Z","6B3I",40.11,-68.745,3,"GB",26,26,13,"11/4/2008",11,4,2008,309,"19:49",177,"Fall",22.14,35.737,14.19,35.864,8.29,0.24,0.924795995797912,1.22020758479316,0.0979175580464886,1.18090470462677
"12","DE0911",97,"6B3Z","6B3I",41.9833,-67.6767,3,"GB",31,31,16,"11/19/2009",11,19,2009,323,"1:52",50,"Fall",12.88,32.705,12.82,32.769,9.39,0.24,0.978180516937414,1.0247712338078,0.0979175580464886,1.15334439422443
"13","DE1012",66,"6B3","6B3",41.0217,-68.5767,3,"GB",30,30,16,"11/14/2010",11,14,2010,318,"23:29",54,"Fall",12.95,32.182,12.63,32.231,5.32,0.24,0.73559889969818,1.01492006087333,0.0979175580464886,1.13162019527538
"14","DE1109",63,"6B3","6B3",40.5483,-68.6817,3,"GB",27,27,14,"11/13/2011",11,13,2011,317,"5:48",68,"Fall",14.29,32.651,19.55,35.178,12.16,0.24,1.08919836680515,0.975626084457093,0.0979175580464886,1.08515375405044
"15","HB1206",1189,"6B3Z","6B3I",40.8983,-67.8933,3,"GB",27,27,14,"10/14/2012",10,14,2012,288,"6:42",61,"Fall",16.26,32.646,15.77,32.696,16.39,0.24,1.21774707326279,1.11980525259986,0.0979175580464886,1.07106604330625
"16","GU1305",68,"6B3Z","6B3I",42.0817,-67.0017,3,"GB",32,32,17,"11/22/2013",11,22,2013,326,"8:00",64,"Fall",11.11,32.848,11.12,32.85,17.43,0.24,1.24427712080184,1.14078130718278,0.0979175580464886,1.05518078778418
"17","HB1405",6141,"6B3Z","6B3I",40.3283,-67.9683,3,"GB",26,26,13,"10/11/2014",10,11,2014,284,"12:06",152,"Fall",17.15,33.027,13.32,35.433,125.3,0.24,2.09836679643933,1.24922256389089,0.0979175580464886,1.10007105380079
"18","GU1506",75,"6B3Z","6B3I",41.7483,-68.17,3,"GB",31,31,16,"10/21/2015",10,21,2015,294,"8:25",53,"Fall",14.76,32.946,14.73,32.936,14.45,0.24,1.16345955176999,1.25215358654259,0.0979175580464886,1.14751775893464
"19","HB1604",2191,"6B3Z","6B3I",41.475,-67.4483,3,"GB",30,30,16,"10/16/2016",10,16,2016,290,"4:30",48,"Fall",16.72,32.826,16.77,32.831,5.44,0.24,0.745074791582057,1.10115217068206,0.0979175580464886,1.17262297617964
"20","GU1706",9,"6B3Z","6B3I",41.4183,-68.3333,3,"GB",31,31,16,"11/2/2017",11,2,2017,306,"3:41",54,"Fall",15.06,32.436,14.82,32.522,44.69,0.24,1.65137494391304,1.35569401181805,0.0979175580464886,1.21980072802328
"21","HB1806",6835,"6B3Z","6B3I",40.4633,-68.81,3,"GB",27,27,14,"9/29/2018",9,29,2018,272,"21:06",77,"Fall",18.66,33.344,11.19,33.127,29.59,0.24,1.47290265180366,1.33728726773077,0.0979175580464886,1.25910192013287
"22","GU1905",94,"6B3Z","6B3I",41.1633,-66.3433,3,"GB",28,28,13,"10/29/2019",10,29,2019,302,"14:34",136,"Fall",16.08,34.147,11.87,35.032,15.32,0.24,1.18864729599972,1.21113386156238,0.0979175580464886,1.25148417966717
"23","HB2103",3074,"6B3Z","6B3I",40.8167,-68.7333,3,"GB",27,27,14,"10/15/2021",10,15,2021,288,"20:15",67,"Fall",16.76,32.635,16.34,32.67,33.11,0.24,1.52153034127871,1.42859401138685,0.0979175580464886,1.28677226463602
"24","AL9804",273,"6B3","",41.9583,-67.7317,3,"GB",31,31,16,"4/6/1998",4,6,1998,96,"5:40",42,"Spring",5.24,32.077,5.45,32.407,11.7,0.63,1.07972377513992,1.48022025540754,0.183193389204121,1.48022025540754
"25","AL9903",204,"6B3","",40.5317,-68.6,3,"GB",27,27,14,"4/6/1999",4,6,1999,96,"23:42",73,"Spring",6.42,32.5,5.47,32.59,35.06,0.63,1.54869644853235,1.42648633079497,0.183193389204121,1.45335329310125
"26","AL0002",187,"6B3Z","6B3I",40.62,-68.6633,3,"GB",27,27,14,"4/7/2000",4,7,2000,98,"16:49",61,"Spring",7.03,33.034,6.87,33.199,10.16,0.63,1.02015403163833,1.52913688170986,0.183193389204121,1.47861448930412
"27","AL0103",221,"6B3Z","6B3I",41.4567,-68.2583,3,"GB",31,31,16,"4/11/2001",4,11,2001,101,"22:32",47,"Spring",6.16,32.711,5.55,32.814,46.97,0.63,1.67472339337231,1.66382482199699,0.183193389204121,1.52491707247734
"28","AL0203",145,"6B3Z","6B3I",40.6833,-67.8683,3,"GB",27,27,14,"3/1/2002",3,1,2002,60,"0:52",80,"Spring",5.52,32.67,5.55,32.685,6.68,0.63,0.844787718827846,1.38324012662575,0.183193389204121,1.49658168330702
"29","DE0303",188,"6B3Z","6B3I",40.6217,-68.655,3,"GB",27,27,14,"4/4/2003",4,4,2003,94,"5:02",61,"Spring",4.68,32.573,4.69,32.555,49.35,0.63,1.69605043980775,1.62073696108934,0.183193389204121,1.52468502444338
"30","AL0403",191,"6B3Z","6B3I",40.8683,-68.855,3,"GB",27,27,14,"4/1/2004",4,1,2004,92,"3:13",65,"Spring",3.81,32.885,3.78,32.89,513.83,0.63,2.71108561669802,1.87888697396094,0.183193389204121,1.61516515307658
"31","AL0503",213,"6B3Z","6B3I",41.135,-67.2267,3,"GB",29,29,15,"4/4/2005",4,4,2005,94,"9:48",61,"Spring",3.84,32.25,3.83,32.259,24.37,0.63,1.39243313155555,1.31996518341383,0.183193389204121,1.57333081341737
"32","AL0602",129,"6B3Z","6B3I",40.4233,-68.72,3,"GB",27,27,14,"3/1/2006",3,1,2006,60,"17:59",84,"Spring",5.25,32.504,8.61,33.72,4.06,0.63,0.640978057358332,1.67876595082431,0.183193389204121,1.57631903918283
"33","AL0703",276,"6B3Z","6B3I",41.6133,-68.425,3,"GB",31,31,16,"4/11/2007",4,11,2007,101,"14:30",55,"Spring",5.2,33.146,5.15,33.143,7,0.63,0.86421433046133,1.55413480523425,0.183193389204121,1.61049797490453
"34","AL0801",184,"6B3Z","6B3I",40.3333,-68.1967,3,"GB",26,26,13,"4/4/2008",4,4,2008,95,"8:19",157,"Spring",5.06,32.615,11.87,35.363,30.35,0.63,1.48664296902351,1.3210038920617,0.183193389204121,1.55055136109901
"35","HB0901",291,"6B3Z","6B3I",41.075,-66.71,3,"GB",29,29,15,"4/18/2009",4,18,2009,108,"4:52",76,"Spring",5.17,32.788,4.88,32.837,146.99,0.63,2.16821748842821,1.83883417614907,0.183193389204121,1.54254080153663
"36","HB1002",216,"6B3Z","6B3I",40.7233,-68.7933,3,"GB",27,27,14,"4/2/2010",4,2,2010,92,"15:01",66,"Spring",6.04,32.561,6.03,32.595,92.99,0.63,1.96990491721088,1.49940789224256,0.183193389204121,1.57842934330238
"37","HB1102",277,"6B3","6B3",41.7733,-66.14,3,"GB",29,29,15,"4/23/2011",4,23,2011,113,"0:39",87,"Spring",6.01,32.535,5.96,32.587,217.62,0.63,2.33832698282188,1.90002088069785,0.183193389204121,1.62268032927709
"38","HB1201",490,"6B3Z","6B3I",42.0083,-67.205,3,"GB",31,31,16,"4/11/2012",4,11,2012,102,"3:47",57,"Spring",7.21,32.998,7.22,32.997,12.59,0.63,1.11075800887989,1.40725127387802,0.183193389204121,1.59330362300584
"39","HB1301",2344,"6B3Z","6B3I",40.5767,-68.0917,3,"GB",27,27,14,"4/13/2013",4,13,2013,103,"21:55",94,"Spring",7.38,33.473,7.27,33.597,18.26,0.63,1.26892882243261,1.43479177474069,0.183193389204121,1.61606119954164
"40","GU1401",6,"6B3Z","6B3I",40.51,-68.415,3,"GB",27,27,14,"3/2/2014",3,2,2014,61,"1:08",92,"Spring",4.92,32.941,8.05,33.859,23.56,0.63,1.37794338025578,1.23765088662436,0.183193389204121,1.4958245416367
"41","HB1501",7419,"6B3Z","6B3I",40.4133,-68.76,3,"GB",27,27,14,"4/11/2015",4,11,2015,101,"0:05",84,"Spring",6.27,33.32,5.18,33.455,45.23,0.63,1.65844070641113,1.53316928331018,0.183193389204121,1.50257681985022
"42","GU1608",82,"6B3Z","6B3I",40.2517,-68.6667,3,"GB",26,26,13,"5/29/2016",5,29,2016,150,"14:58",114,"Spring",12.11,32.41,13.1,35.497,23.5,0.63,1.37685058584761,1.35954387582852,0.183193389204121,1.39448141887635
"43","GU1701",71,"6B3Z","6B3I",40.1667,-68.6667,3,"GB",26,26,13,"5/23/2017",5,23,2017,143,"23:55",163,"Spring",10.69,32.938,12.07,35.465,28.01,0.63,1.45216991853543,1.53159220949042,0.183193389204121,1.41934960599883
"44","HB1802",6143,"6B3Z","6B3I",41.895,-66.1967,3,"GB",29,29,15,"4/23/2018",4,23,2018,113,"18:02",84,"Spring",6.97,33.461,6.48,33.497,156.42,0.63,2.19516598823358,1.71389076329907,0.183193389204121,1.47516940371051
"45","HB1901",8223,"6B3Z","6B3I",40.5583,-68.66,3,"GB",27,27,14,"4/13/2019",4,13,2019,103,"5:15",68,"Spring",5.84,32.65,5.47,32.727,32.12,0.63,1.51101390226625,1.2330371347513,0.183193389204121,1.4742466533359
"46","GU2102",54,"6B3Z","6B3I",40.5833,-68.8317,3,"GB",27,27,14,"5/20/2021",5,20,2021,140,"11:45",67,"Spring",10.46,32.838,8.05,32.823,5.38,0.63,0.755493728415119,1.32083404568627,0.183193389204121,1.43177960581111
"47","AL9807",57,"6B3","",40.475,-68.8183,3,"GB",27,27,14,"6/1/1998",6,1,1998,152,"19:41",76,"Summer",10.24,32.041,6.91,32.255,116.73,0.92,2.06889055425794,1.4733430653641,0.0997014270067488,1.4733430653641
"48","AJ9901",6,"6B3Z","6B3I",41.33,-67.87,3,"GB",30,30,16,"6/3/1999",6,3,1999,154,"23:53",40,"Summer",11.17,32.527,11.18,32.53,28.72,0.92,1.46508528755743,1.33022597070855,0.0997014270067488,1.40178451803632
"49","AL0005",15,"6B3Z","6B3I",40.9967,-66.765,3,"GB",29,29,15,"8/24/2000",8,24,2000,237,"7:36",73,"Summer",17.57,32.278,8.69,33.193,10.08,0.92,1.02284061087653,1.44166525287207,0.0997014270067488,1.41507809631491
"50","AL0109",1,"6B3Z","6B3I",40.7333,-68.8683,3,"GB",27,27,14,"8/21/2001",8,21,2001,233,"6:00",59,"Summer",20.63,32.198,11.13,32.537,22.78,0.92,1.36623612371829,1.44033793395515,0.0997014270067488,1.42139305572497
"51","AL0206",93,"6B3Z","6B3I",42.0533,-67.4317,3,"GB",31,31,16,"6/2/2002",6,2,2002,153,"6:00",55,"Summer",10.11,32.812,9.73,32.842,21.3,0.92,1.33765889102614,1.38967161358556,0.0997014270067488,1.41504876729709
"52","AM0301",10,"6B3Z","6B3I",40.6983,-68.0267,3,"GB",27,27,14,"8/21/2003",8,21,2003,233,"6:18",81,"Summer",19.12,32.299,8.7,33.011,46.17,0.92,1.66866541545449,1.49672318270219,0.0997014270067488,1.4197247907647
"53","AL0405",74,"6B3Z","6B3I",41.1833,-68.0733,3,"GB",30,30,16,"6/3/2004",6,3,2004,155,"5:28",48,"Summer",9.2,32.898,9.21,32.902,49.15,0.92,1.69556922703619,1.60313318543381,0.0997014270067488,1.47430623370976
"54","AL0505",86,"6B3Z","6B3I",41.4017,-67.3883,3,"GB",30,30,16,"6/3/2005",6,3,2005,154,"21:38",32,"Summer",8.64,32.239,8.33,32.246,14,0.92,1.16016829295851,1.36742955862727,0.0997014270067488,1.4594590948608
"55","AL0605",63,"6B3Z","6B3I",41.11,-68.605,3,"GB",31,31,16,"6/8/2006",6,8,2006,159,"10:22",59,"Summer",9.46,32.378,9.24,32.384,28.26,0.92,1.45818443557026,1.29462412627182,0.0997014270067488,1.43031633332413
"56","DE0706",93,"6B3Z","6B3I",42.065,-66.5167,3,"GB",29,29,15,"6/1/2007",6,1,2007,152,"13:00",86,"Summer",10.19,32.984,6.27,33.146,234.71,0.92,2.37138191916665,1.13496800973153,0.0997014270067488,1.37937561255333
"57","DE0808",75,"6B3Z","6B3I",40.9383,-68.4483,3,"GB",30,30,16,"8/20/2008",8,20,2008,233,"15:28",50,"Summer",16.05,32.396,15.92,32.4,63.54,0.92,1.80617997398389,1.53221370260857,0.0997014270067488,1.3864737165346
"58","DE0905",70,"6B3Z","6B3I",41.985,-67.945,3,"GB",32,32,17,"6/5/2009",6,5,2009,156,"8:47",180,"Summer",11.02,32.381,6.2,33.817,20.69,0.92,1.32531037171106,1.38018421961779,0.0997014270067488,1.3418839233714
"59","DE1004",94,"6B3Z","6B3I",41.395,-67.01,3,"GB",29,29,15,"6/4/2010",6,4,2010,155,"21:42",65,"Summer",10.45,32.26,8.3,32.275,30.23,0.92,1.48699688843182,1.33913665915628,0.0997014270067488,1.3362253434772
"60","DE1105",77,"6B3","6B3",40.6433,-68.6833,3,"GB",27,27,14,"6/9/2011",6,9,2011,160,"17:12",65,"Summer",11.16,32.354,9.14,32.38,24.88,0.92,1.40380661054742,1.47996222043528,0.0997014270067488,1.37329296230989
"61","HB1202",71,"6B3Z","6B3I",40.9333,-67.55,3,"GB",27,27,14,"6/11/2012",6,11,2012,163,"11:11",73,"Summer",12.01,32.886,9.17,32.964,48.36,0.92,1.68859777508117,1.27377755123862,0.0997014270067488,1.40105487061131
"62","EX1305",10,"6B3Z","6B3I",40.9117,-68.8317,3,"GB",27,27,14,"8/26/2013",8,26,2013,238,"0:16",72,"Summer",15.09,32.513,14.52,32.553,33.17,0.92,1.52672686731464,1.42811897112802,0.0997014270067488,1.3802359243152
"63","GU1608",111,"6B3Z","6B3I",41.9217,-67.415,3,"GB",31,31,16,"6/1/2016",6,1,2016,153,"8:49",51,"Summer",10.15,32.819,10.15,32.819,32.98,0.92,1.52426626876698,1.36204358067106,0.0997014270067488,1.37660779652585
"64","GU1701",103,"6B3Z","6B3I",41.8317,-68.0017,3,"GB",32,32,17,"6/1/2017",6,1,2017,152,"1:02",60,"Summer",9.42,32.438,6.86,32.622,24.21,0.92,1.39216914948974,1.3856185005445,0.0997014270067488,1.38590416480349
"65","GU1804",17,"6B3Z","6B3I",40.745,-68.8417,3,"GB",27,27,14,"8/24/2018",8,24,2018,236,"8:11",67,"Summer",19.41,32.245,14.65,32.435,49.96,0.92,1.70260284134043,1.43118463354898,0.0997014270067488,1.37614864742623
"66","GU1902",82,"6B3Z","6B3I",41.9917,-67.5917,3,"GB",31,31,16,"8/25/2019",8,25,2019,237,"0:10",44,"Summer",17.73,32.401,15.63,32.411,21.95,0.92,1.35044185653506,1.28799430660118,0.0997014270067488,1.37899199849875
"67","PC2104",41,"6B3Z","6B3I",40.415,-68.7533,3,"GB",27,27,14,"8/9/2021",8,9,2021,221,"16:21",85,"Summer",25.6,35.203,16.13,35.65,27.98,0.92,1.45392959205773,1.47178044268908,0.0997014270067488,1.38772429281096
"68","AL9803",108,"6B3","",40.4417,-68.3633,3,"GB",27,27,14,"2/22/1998",2,22,1998,53,"17:51",105,"Winter",4.51,32.306,4.65,32.891,15.32,0.51,1.19242805533121,1.2591081546578,0.145740567457536,1.2591081546578
"69","AL9902",112,"6B3","",40.35,-68.0917,3,"GB",26,26,13,"2/18/1999",2,18,1999,49,"20:04",173,"Winter",10.12,34.09,12.12,35.238,4.57,0.51,0.683497317679811,1.05870274485872,0.145740567457536,1.15890544975826
"70","AL0001",128,"6B3Z","6B3I",40.4567,-68.1183,3,"GB",26,26,13,"2/29/2000",2,29,2000,60,"6:59",143,"Winter",6,32.953,13.03,35.637,3.7,0.51,0.597146487833695,0.82596378633491,0.145740567457536,1.04792489528381
"71","AL0102",149,"6B3Z","6B3I",40.5367,-68.7317,3,"GB",27,27,14,"2/19/2001",2,19,2001,50,"0:34",69,"Winter",6.12,32.889,6.1,32.904,18.23,0.51,1.26681945490913,1.1888252028112,0.145740567457536,1.08314997216566
"72","AL0202",21,"6B3Z","6B3I",42.0667,-66.0717,3,"GB",29,29,15,"1/27/2002",1,27,2002,27,"11:01",95,"Winter",6.32,32.63,7.61,33.668,1.84,0.51,0.321184027302314,0.72679194462958,0.145740567457536,1.01187836665844
"73","DE0301",28,"6B3Z","6B3I",41.9867,-66.2617,3,"GB",29,29,15,"1/27/2003",1,27,2003,27,"7:24",79,"Winter",4.38,NA,5.96,NA,1.21,0.51,0.165837624690128,0.805295563016692,0.145740567457536,0.92111584833022
"74","DE0501",38,"6B3Z","6B3I",41.1467,-68.2867,3,"GB",30,30,16,"2/1/2005",2,1,2005,32,"19:39",39,"Winter",4.02,32.311,4.03,32.31,7.99,0.51,0.916190659980538,0.813565450681795,0.145740567457536,0.872088389494836
"75","DE0602",37,"6B3Z","6B3I",40.8517,-68.415,3,"GB",30,30,16,"2/3/2006",2,3,2006,34,"2:17",48,"Winter",6.51,32.332,6.53,32.333,12.43,0.51,1.10329047155775,0.928097075843892,0.145740567457536,0.892515047396632
"76","DE0701",36,"6B3Z","6B3I",41.0883,-67.61,3,"GB",30,30,16,"2/7/2007",2,7,2007,38,"18:11",57,"Winter",4.92,32.679,4.86,32.729,13.68,0.51,1.14410697304932,1.01018581818403,0.145740567457536,0.856787170471198
"77","DE0802",53,"6B3Z","6B3I",40.5233,-67.15,3,"GB",26,26,13,"2/1/2008",2,1,2008,32,"20:33",210,"Winter",10.39,34.198,11.14,35.417,19.74,0.51,1.30092140846954,0.815421370437364,0.145740567457536,0.874513055632755
"78","DE0902",69,"6B3Z","6B3I",40.225,-68.3733,3,"GB",26,26,13,"2/5/2009",2,5,2009,36,"17:07",169,"Winter",5.21,32.327,13.41,35.443,0.77,0.51,0.0107238653917731,0.841468248471085,0.145740567457536,0.881747592723634
"79","DE1001",56,"6B3Z","6B3I",41.6867,-66.8517,3,"GB",29,29,15,"2/14/2010",2,14,2010,45,"4:46",66,"Winter",4.77,32.65,4.75,32.625,6.83,0.51,0.850339854583479,0.759971334738847,0.145740567457536,0.871028769535044
"80","DE1102",77,"6B3","6B3",40.815,-67.7183,3,"GB",27,27,14,"2/11/2011",2,11,2011,42,"7:37",70,"Winter",5.36,33.047,5.39,33.131,19.27,0.51,1.29059104254934,0.84552400560723,0.145740567457536,0.854514155487712
"81","DE1202",3,"6B3","6B3",41.2517,-68.465,3,"GB",31,31,16,"2/3/2012",2,3,2012,34,"11:57",57,"Winter",8.08,32.428,8.11,32.437,5.78,0.51,0.780677274433368,0.714049987678975,0.145740567457536,0.7952869893867
